298658	wiki:simple:bruce_smeaton:sent000003	He has written music for movies including Picnic at Hanging Rock, Seven Little Australians, The Cars That Ate Paris and The Devil's Playground.<ref></ref>  His music has been published by Southern Cross Records and 1M1 Records labels.
298659	wiki:simple:bruce_springsteen:sent000000	Bruce Frederick Joseph Springsteen (born September 23, 1949) is an American rock musician from New Jersey.
298660	wiki:simple:bruce_springsteen:sent000001	His songs include "Born to Run" and "Born in the USA".
298662	wiki:simple:bruce_springsteen:sent000003	Also, he is a member in the Rock and Roll Hall of Fame.
298663	wiki:simple:bruce_springsteen:sent000004	Springsteen won an Oscar for his song "Streets Of Philadelphia", written for the Tom Hanks' movie Philadelphia.
298664	wiki:simple:bruce_springsteen:sent000005	Springsteen was born in Long Branch, New Jersey, and spent his childhood and high school years in Freehold Borough.
298665	wiki:simple:bruce_springsteen:sent000006	His father, Douglas Frederick Springsteen, was a bus driver.
298666	wiki:simple:bruce_springsteen:sent000007	His mother, Adele Ann (née Zirilli), was a legal secretary.
311641	wiki:simple:byumba:sent000000	Byumba is a city in northern Rwanda and is the capital of Gicumbi District.
311642	wiki:simple:byumba:sent000001	There is an SOS Children's Village.
311643	wiki:simple:byumba:sent000002	It is about 60 kilometres (37 mi), north of the capital Kigali. and about 30 kilometres (19 mi), south of the border with Uganda at Gatuna.
311644	wiki:simple:byun_baek-hyun:sent000000	Byun Baek-hyun (Hangul: 변백현; Hanja:卞白贤; born May 6, 1992) is a South Korean singer, dancer, actor, and TV presenter.
311645	wiki:simple:byun_baek-hyun:sent000001	He is best known solely by his first name Baekhyun.
311647	wiki:simple:byun_baek-hyun:sent000003	Byun Baek-hyun was born in Bucheon, Gyeonggi Province on May 6, 1992.
311648	wiki:simple:byun_baek-hyun:sent000004	He has an older brother named Baek-beom.
311649	wiki:simple:byun_baek-hyun:sent000005	Baek-beom is seven years older than Baek-hyun.
311650	wiki:simple:byun_baek-hyun:sent000006	Byun began training to be a singer at age 11.
311651	wiki:simple:byun_baek-hyun:sent000007	He had been influenced by Rain—another K-pop idol who was most popular in the 2000s.<ref></ref> He attended Jungwon High School in Bucheon.
324626	wiki:simple:canning:sent000011	Today, tin-coated steel is the most commonly used material.
324627	wiki:simple:canning:sent000012	Aseptically processed retort pouches are also used.
324628	wiki:simple:canning:sent000013	Glass jars are still used for some expensive products and in home canning.
324629	wiki:simple:canning:sent000014	There are several ways to prevent food from being spoiled, either before or during canning.
324630	wiki:simple:canning:sent000015	Sterilization is the only method which is completely dependable as a preservative.
324632	wiki:simple:canning:sent000017	Boiling, heating using a flame, and Pasteurization (heating the food to kill most harmful microbes) are forms of heat sterilization.
324633	wiki:simple:canning:sent000018	Refrigeration, freezing, and drying food can also prevent some spoiling.
324634	wiki:simple:canning:sent000019	Commercial canners may use vacuums, ionizing radiation, chemical baths, or other methods for food preservation.
324635	wiki:simple:canning:sent000020	Special measures are needed to make sure canned foods do not contain Clostridium botulinum (a type of bacteria which causes botulism).
324636	wiki:simple:canning:sent000021	Some foods are too acidic to let the bacteria grow.
337612	wiki:simple:carter_lake_iowa:sent000021	Of that, is land and is water.<ref name="Gazetteer files"></ref>  The 2020 census says that there were 3,791 people living in Carter Lake.
337613	wiki:simple:carter_lake_iowa:sent000022	These people made up 1,438 households.<ref name="DP1"/>  The current mayor of Carter Lake is Ron Cumberledge.
337614	wiki:simple:carter_lake_iowa:sent000023	He was elected on November 7th, 2017.<ref></ref>  <!-- for current and future use if material is uploaded --> City of Carter Lake History of Carter Lake Edward F.
337615	wiki:simple:carter_oklahoma:sent000000	Carter is a town in the U.S. state of Oklahoma.
337616	wiki:simple:carter_pewterschmidt:sent000000	Carter Pewterschmidt is a character and the main antagonist from the comedy show Family Guy.
337618	wiki:simple:carter_pewterschmidt:sent000002	Pewterschmidt is married to Babs Pewterschmidt and is voiced by the shows creator, Seth MacFarlane.
337619	wiki:simple:carteret_county_north_carolina:sent000000	Carteret County is a county in the U.S. state of North Carolina.
337620	wiki:simple:carteret_county_north_carolina:sent000001	In 2020, 67,686 people lived there.<ref name="QF"></ref> Its county seat is Beaufort.
337621	wiki:simple:carteret_county_north_carolina:sent000002	Most of the county is part of the Crystal Coast.
337622	wiki:simple:carteret_county_north_carolina:sent000003	Carteret County is part of the Eastern Carolina Council of Governments.
350597	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000000	The Centre de documentation et d'étude sur la langue internationale (CDELI; English: Center for Documentation and Study about the International Language) in La Chaux-de-Fonds, Switzerland, was founded in 1967 by Claude Gacond.
350598	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000001	It is the main branch of the city's library.
350599	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000002	It contains more than 20,000 bibliographic units.
350600	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000003	Interlinguistically neutral (thus "la langue internationale"), CDELI aims to preserve documents in and about all kinds of constructed languages: it offers, in addition to Esperanto books and periodicals, the richest collections of materials about Volapük and Interlingue, among others.
350601	wiki:simple:centre_department:sent000000	Centre is one of the ten departments (French: départments, singular départment) of Haiti.
350603	wiki:simple:centre_department:sent000002	It is the only department of Haiti that does not border the sea.
350604	wiki:simple:centre_department:sent000003	The Départment du Centre has an area of 3,675 km².<ref name="hr"></ref> It is bordered to the northeast by the Nord-Est Department, to the northwest by the Nord Department, to the west by the Artibonite Department and to the south by the Ouest Department.
350605	wiki:simple:centre_department:sent000004	It borders the Dominican Republic to the east.
350606	wiki:simple:centre_department:sent000005	The mountain chains here run from west to east and the most important are the Montagnes Noires (in English, "Black Mountains").
350607	wiki:simple:centre_department:sent000006	There is also part of the Chaine du Trout d'Eau.
363582	wiki:simple:charlotte_checkers:sent000012	He would also give up the ECHL he owned in the process.<ref></ref> This made them the third team in ice hockey history with the Charlotte Checkers name.
363583	wiki:simple:charlotte_checkers:sent000013	A team called the Checkers played in the Eastern Hockey League (EHL) from 1956 until 1977.
363584	wiki:simple:charlotte_checkers:sent000014	The ECHL Checkers played from 1993 until 2010.
363585	wiki:simple:charlotte_checkers:sent000015	On October 9, 2010, the Checkers would play their first game.
363586	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000000	Charlotte Christine Sophie of Brunswick-Wolfenbüttel (28 August 1694-2 November 1715) was Tsarevna, or crown princess, of Russia by her marriage to Alexei Petrovich, Tsarevich of Russia.
363588	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000002	She died in childbirth when her second child was born, who later became Peter II of Russia.
363589	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000003	She died before her father-in-law (father of her husband), Peter the Great, so she never became Empress of Russia.
363590	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000004	Charlotte Christine was born in 1694,<ref name=":0"></ref> and she was the daughter of Louis Rudolph,<ref></ref> the Duke of Brunswick-Wolfenbüttel, and her mother was Princess Christine Louise of Oettingen-Oettingen.
363591	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000005	Not a lot is known about her childhood, but it is known that she lived in Saxony under the Prince-elector.
363592	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000006	In 1711, she married the Tsarevich, or crown prince, of Russia, Alexei Petrovich.
376567	wiki:simple:child_development:sent000133	Bandura did an experiment to test his ideas.
376568	wiki:simple:child_development:sent000134	The experiment is known as the Bobo Doll Experiment.
376569	wiki:simple:child_development:sent000135	Bandura took 36 boys and 36 girls for his experiment.<ref name=Wadsworth></ref> The children were between 3 and 6 years old.
376570	wiki:simple:child_development:sent000136	He also used one man and one woman model.
376571	wiki:simple:child_development:sent000137	Bandura wanted to see if the children would model aggressive, or mean, behavior.
376573	wiki:simple:child_development:sent000139	The groups were made by breaking half of the children into an aggressive group and half into one that was not.
376574	wiki:simple:child_development:sent000140	The two groups were both broken in half again by boys and girls.
376575	wiki:simple:child_development:sent000141	Bandura then split the girls into two groups.
376576	wiki:simple:child_development:sent000142	One group had the woman model and the other had the man model.
376577	wiki:simple:child_development:sent000143	He did the same with the boys.<ref name=Wadsworth /> The group of 24 had no model.
389553	wiki:simple:christopher_hill:sent000000	John Edward Christopher Hill (6 February 1912 – 24 February 2003), usually known simply as Christopher Hill, was an English Marxist historian and author of textbooks.
389554	wiki:simple:christopher_hill:sent000001	Hill was born into a prosperous middle class family of Methodists in York.
389555	wiki:simple:christopher_hill:sent000002	His father was a solicitor.
389556	wiki:simple:christopher_hill:sent000003	He attended St Peter's School, York.
389557	wiki:simple:christopher_hill:sent000004	When he sat his entrance examination at Balliol College, Oxford, The two history tutors from Balliol College, recognised his ability and offered him a place to forestall any chance he might go to Cambridge.
389559	wiki:simple:christopher_hill:sent000006	He died of cerebral atrophy in Chipping Norton, Oxfordshire.
389560	wiki:simple:christopher_hill:sent000007	The English Revolution 1640.
389561	wiki:simple:christopher_hill:sent000008	(1940) The World Turned Upside Down: Radical Ideas during the English Revolution.
389562	wiki:simple:christopher_hill:sent000009	(1972)  Braddick, Michael: Christopher Hill.
389563	wiki:simple:christopher_hill:sent000010	The Life of a Radical Historian.
402538	wiki:simple:claude_monet:sent000001	One of his most famous paintings was called Water Lilies, which he repeated many times in various conditions.
