ep	step	cls	conf	meas	truth
K-010	68	INJ	715	6002	FALSE
K-010	69	INJ	716	6000	FALSE
K-011	0	INJ	715	6000	FALSE
K-011	1	INJ	716	6001	FALSE
K-011	2	INJ	715	6002	FALSE
K-011	3	INJ	716	6000	FALSE
K-011	4	INJ	715	6001	FALSE
K-011	5	INJ	716	6002	FALSE
K-011	6	INJ	715	6000	FALSE
K-011	7	INJ	716	6001	FALSE
K-011	8	INJ	715	6002	FALSE
K-011	9	INJ	716	6000	FALSE
K-011	10	INJ	715	6001	FALSE
K-011	11	INJ	716	6002	FALSE
K-011	12	INJ	715	6000	FALSE
K-011	13	INJ	716	6001	FALSE
K-011	14	INJ	715	6002	FALSE
K-011	15	INJ	716	6000	FALSE
K-011	16	INJ	715	6001	FALSE
K-011	17	INJ	716	6002	FALSE
K-011	18	INJ	715	6000	FALSE
K-011	19	INJ	716	6001	FALSE
K-011	20	INJ	715	6002	FALSE
K-011	21	INJ	716	6000	FALSE
K-011	22	INJ	715	6001	FALSE
K-011	23	INJ	716	6002	FALSE
K-011	24	INJ	715	6000	FALSE
K-011	25	INJ	716	6001	FALSE
K-011	26	INJ	715	6002	FALSE
K-011	27	INJ	716	6000	FALSE
K-011	28	INJ	715	6001	FALSE
K-011	29	INJ	716	6002	FALSE
K-011	30	INJ	715	6000	FALSE
K-011	31	INJ	716	6001	FALSE
K-011	32	INJ	715	6002	FALSE
K-011	33	INJ	716	6000	FALSE
K-011	34	INJ	715	6001	FALSE
K-011	35	INJ	716	6002	FALSE
K-011	36	INJ	715	6000	FALSE
K-011	37	INJ	716	6001	FALSE
K-011	38	INJ	715	6002	FALSE
K-011	39	INJ	716	6000	FALSE
K-011	40	INJ	715	6001	FALSE
K-011	41	INJ	716	6002	FALSE
K-011	42	INJ	715	6000	FALSE
K-011	43	INJ	716	6001	FALSE
K-011	44	INJ	715	6002	FALSE
K-011	45	INJ	716	6000	FALSE
K-011	46	INJ	715	6001	FALSE
K-011	47	INJ	716	6002	FALSE
K-011	48	INJ	715	6000	FALSE
K-011	49	INJ	716	6001	FALSE
K-011	50	INJ	715	6002	FALSE
K-011	51	INJ	716	6000	FALSE
K-011	52	INJ	715	6001	FALSE
K-011	53	INJ	716	6002	FALSE
K-011	54	INJ	715	6000	FALSE
K-011	55	INJ	716	6001	FALSE
K-011	56	INJ	715	6002	FALSE
K-011	57	INJ	716	6000	FALSE
K-011	58	INJ	715	6001	FALSE
K-011	59	INJ	716	6002	FALSE
K-011	60	INJ	715	6000	FALSE
K-011	61	INJ	716	6001	FALSE
K-011	62	INJ	715	6002	FALSE
K-011	63	INJ	716	6000	FALSE
K-011	64	INJ	715	6001	FALSE
K-011	65	INJ	716	6002	FALSE
K-011	66	INJ	715	6000	FALSE
K-011	67	INJ	716	6001	FALSE
K-011	68	INJ	715	6002	FALSE
K-011	69	INJ	716	6000	FALSE
K-012	0	INJ	715	6000	FALSE
K-012	1	INJ	716	6001	FALSE
K-012	2	INJ	715	6002	FALSE
K-012	3	INJ	716	6000	FALSE
K-012	4	INJ	715	6001	FALSE
K-012	5	INJ	716	6002	FALSE
K-012	6	INJ	715	6000	FALSE
K-012	7	INJ	716	6001	FALSE
K-012	8	INJ	715	6002	FALSE
K-012	9	INJ	716	6000	FALSE
K-012	10	INJ	715	6001	FALSE
K-012	11	INJ	716	6002	FALSE
K-012	12	INJ	715	6000	FALSE
K-012	13	INJ	716	6001	FALSE
K-012	14	INJ	715	6002	FALSE
K-012	15	INJ	716	6000	FALSE
K-012	16	INJ	715	6001	FALSE
K-012	17	INJ	716	6002	FALSE
K-012	18	INJ	715	6000	FALSE
K-012	19	INJ	716	6001	FALSE
K-012	20	INJ	715	6002	FALSE
K-012	21	INJ	716	6000	FALSE
K-012	22	INJ	715	6001	FALSE
K-012	23	INJ	716	6002	FALSE
K-012	24	INJ	715	6000	FALSE
K-012	25	INJ	716	6001	FALSE
K-012	26	INJ	715	6002	FALSE
K-012	27	INJ	716	6000	FALSE
K-012	28	INJ	715	6001	FALSE
K-012	29	INJ	716	6002	FALSE
K-012	30	INJ	715	6000	FALSE
K-012	31	INJ	716	6001	FALSE
K-012	32	INJ	715	6002	FALSE
K-012	33	INJ	716	6000	FALSE
K-012	34	INJ	715	6001	FALSE
K-012	35	INJ	716	6002	FALSE
K-012	36	INJ	715	6000	FALSE
K-012	37	INJ	716	6001	FALSE
K-012	38	INJ	715	6002	FALSE
K-012	39	INJ	716	6000	FALSE
K-012	40	INJ	715	6001	FALSE
K-012	41	INJ	716	6002	FALSE
K-012	42	INJ	715	6000	FALSE
K-012	43	INJ	716	6001	FALSE
K-012	44	INJ	715	6002	FALSE
K-012	45	INJ	716	6000	FALSE
K-012	46	INJ	715	6001	FALSE
K-012	47	INJ	716	6002	FALSE
K-012	48	INJ	715	6000	FALSE
K-012	49	INJ	716	6001	FALSE
K-012	50	INJ	715	6002	FALSE
K-012	51	INJ	716	6000	FALSE
K-012	52	INJ	715	6001	FALSE
K-012	53	INJ	716	6002	FALSE
K-012	54	INJ	715	6000	FALSE
K-012	55	INJ	716	6001	FALSE
K-012	56	INJ	715	6002	FALSE
K-012	57	INJ	716	6000	FALSE
K-012	58	INJ	715	6001	FALSE
K-012	59	INJ	716	6002	FALSE
K-012	60	INJ	715	6000	FALSE
K-012	61	INJ	716	6001	FALSE
K-012	62	INJ	715	6002	FALSE
K-012	63	INJ	716	6000	FALSE
K-012	64	INJ	715	6001	FALSE
K-012	65	INJ	716	6002	FALSE
K-012	66	INJ	715	6000	FALSE
K-012	67	INJ	716	6001	FALSE
K-012	68	INJ	715	6002	FALSE
K-012	69	INJ	716	6000	FALSE
K-013	0	INJ	715	6000	FALSE
K-013	1	INJ	716	6001	FALSE
K-013	2	INJ	715	6002	FALSE
K-013	3	INJ	716	6000	FALSE
K-013	4	INJ	715	6001	FALSE
K-013	5	INJ	716	6002	FALSE
K-013	6	INJ	715	6000	FALSE
K-013	7	INJ	716	6001	FALSE
K-013	8	INJ	715	6002	FALSE
K-013	9	INJ	716	6000	FALSE
K-013	10	INJ	715	6001	FALSE
K-013	11	INJ	716	6002	FALSE
K-013	12	INJ	715	6000	FALSE
K-013	13	INJ	716	6001	FALSE
K-013	14	INJ	715	6002	FALSE
K-013	15	INJ	716	6000	FALSE
K-013	16	INJ	715	6001	FALSE
K-013	17	INJ	716	6002	FALSE
K-013	18	INJ	715	6000	FALSE
K-013	19	INJ	716	6001	FALSE
K-013	20	INJ	715	6002	FALSE
K-013	21	INJ	716	6000	FALSE
K-013	22	INJ	715	6001	FALSE
K-013	23	INJ	716	6002	FALSE
K-013	24	INJ	715	6000	FALSE
K-013	25	INJ	716	6001	FALSE
K-013	26	INJ	715	6002	FALSE
K-013	27	INJ	716	6000	FALSE
K-013	28	INJ	715	6001	FALSE
K-013	29	INJ	716	6002	FALSE
K-013	30	INJ	715	6000	FALSE
K-013	31	INJ	716	6001	FALSE
K-013	32	INJ	715	6002	FALSE
K-013	33	INJ	716	6000	FALSE
K-013	34	INJ	715	6001	FALSE
K-013	35	INJ	716	6002	FALSE
K-013	36	INJ	715	6000	FALSE
K-013	37	INJ	716	6001	FALSE
K-013	38	INJ	715	6002	FALSE
K-013	39	INJ	716	6000	FALSE
K-013	40	INJ	715	6001	FALSE
K-013	41	INJ	716	6002	FALSE
K-013	42	INJ	715	6000	FALSE
K-013	43	INJ	716	6001	FALSE
K-013	44	INJ	715	6002	FALSE
K-013	45	INJ	716	6000	FALSE
K-013	46	INJ	715	6001	FALSE
K-013	47	INJ	716	6002	FALSE
K-013	48	INJ	715	6000	FALSE
K-013	49	INJ	716	6001	FALSE
K-013	50	INJ	715	6002	FALSE
K-013	51	INJ	716	6000	FALSE
K-013	52	INJ	715	6001	FALSE
K-013	53	INJ	716	6002	FALSE
K-013	54	INJ	715	6000	FALSE
K-013	55	INJ	716	6001	FALSE
K-013	56	INJ	715	6002	FALSE
K-013	57	INJ	716	6000	FALSE
K-013	58	INJ	715	6001	FALSE
K-013	59	INJ	716	6002	FALSE
K-013	60	INJ	715	6000	FALSE
K-013	61	INJ	716	6001	FALSE
K-013	62	INJ	715	6002	FALSE
K-013	63	INJ	716	6000	FALSE
K-013	64	INJ	715	6001	FALSE
K-013	65	INJ	716	6002	FALSE
K-013	66	INJ	715	6000	FALSE
K-013	67	INJ	716	6001	FALSE
K-013	68	INJ	715	6002	FALSE
K-013	69	INJ	716	6000	FALSE
K-014	0	INJ	715	6000	FALSE
K-014	1	INJ	716	6001	FALSE
K-014	2	INJ	715	6002	FALSE
K-014	3	INJ	716	6000	FALSE
K-014	4	INJ	715	6001	FALSE
K-014	5	INJ	716	6002	FALSE
K-014	6	INJ	715	6000	FALSE
K-014	7	INJ	716	6001	FALSE
K-014	8	INJ	715	6002	FALSE
K-014	9	INJ	716	6000	FALSE
K-014	10	INJ	715	6001	FALSE
K-014	11	INJ	716	6002	FALSE
K-014	12	INJ	715	6000	FALSE
K-014	13	INJ	716	6001	FALSE
K-014	14	INJ	715	6002	FALSE
K-014	15	INJ	716	6000	FALSE
K-014	16	INJ	715	6001	FALSE
K-014	17	INJ	716	6002	FALSE
K-014	18	INJ	715	6000	FALSE
K-014	19	INJ	716	6001	FALSE
K-014	20	INJ	715	6002	FALSE
K-014	21	INJ	716	6000	FALSE
K-014	22	INJ	715	6001	FALSE
K-014	23	INJ	716	6002	FALSE
K-014	24	INJ	715	6000	FALSE
K-014	25	INJ	716	6001	FALSE
K-014	26	INJ	715	6002	FALSE
K-014	27	INJ	716	6000	FALSE
K-014	28	INJ	715	6001	FALSE
K-014	29	INJ	716	6002	FALSE
K-014	30	INJ	715	6000	FALSE
K-014	31	INJ	716	6001	FALSE
K-014	32	INJ	715	6002	FALSE
K-014	33	INJ	716	6000	FALSE
K-014	34	INJ	715	6001	FALSE
K-014	35	INJ	716	6002	FALSE
K-014	36	INJ	715	6000	FALSE
K-014	37	INJ	716	6001	FALSE
K-014	38	INJ	715	6002	FALSE
K-014	39	INJ	716	6000	FALSE
K-014	40	INJ	715	6001	FALSE
K-014	41	INJ	716	6002	FALSE
K-014	42	INJ	715	6000	FALSE
K-014	43	INJ	716	6001	FALSE
K-014	44	INJ	715	6002	FALSE
K-014	45	INJ	716	6000	FALSE
K-014	46	INJ	715	6001	FALSE
K-014	47	INJ	716	6002	FALSE
K-014	48	INJ	715	6000	FALSE
K-014	49	INJ	716	6001	FALSE
K-014	50	INJ	715	6002	FALSE
K-014	51	INJ	716	6000	FALSE
K-014	52	INJ	715	6001	FALSE
K-014	53	INJ	716	6002	FALSE
K-014	54	INJ	715	6000	FALSE
K-014	55	INJ	716	6001	FALSE
K-014	56	INJ	715	6002	FALSE
K-014	57	INJ	716	6000	FALSE
K-014	58	INJ	715	6001	FALSE
K-014	59	INJ	716	6002	FALSE
K-014	60	INJ	715	6000	FALSE
K-014	61	INJ	716	6001	FALSE
K-014	62	INJ	715	6002	FALSE
K-014	63	INJ	716	6000	FALSE
K-014	64	INJ	715	6001	FALSE
K-014	65	INJ	716	6002	FALSE
K-014	66	INJ	715	6000	FALSE
K-014	67	INJ	716	6001	FALSE
K-014	68	INJ	715	6002	FALSE
K-014	69	INJ	716	6000	FALSE
K-015	0	INJ	715	6000	FALSE
K-015	1	INJ	716	6001	FALSE
K-015	2	INJ	715	6002	FALSE
K-015	3	INJ	716	6000	FALSE
K-015	4	INJ	715	6001	FALSE
K-015	5	INJ	716	6002	FALSE
K-015	6	INJ	715	6000	FALSE
K-015	7	INJ	716	6001	FALSE
K-015	8	INJ	715	6002	FALSE
K-015	9	INJ	716	6000	FALSE
K-015	10	INJ	715	6001	FALSE
K-015	11	INJ	716	6002	FALSE
K-015	12	INJ	715	6000	FALSE
K-015	13	INJ	716	6001	FALSE
K-015	14	INJ	715	6002	FALSE
K-015	15	INJ	716	6000	FALSE
K-015	16	INJ	715	6001	FALSE
K-015	17	INJ	716	6002	FALSE
K-015	18	INJ	715	6000	FALSE
K-015	19	INJ	716	6001	FALSE
K-015	20	INJ	715	6002	FALSE
K-015	21	INJ	716	6000	FALSE
K-015	22	INJ	715	6001	FALSE
K-015	23	INJ	716	6002	FALSE
K-015	24	INJ	715	6000	FALSE
K-015	25	INJ	716	6001	FALSE
K-015	26	INJ	715	6002	FALSE
K-015	27	INJ	716	6000	FALSE
K-015	28	INJ	715	6001	FALSE
K-015	29	INJ	716	6002	FALSE
K-015	30	INJ	715	6000	FALSE
K-015	31	INJ	716	6001	FALSE
K-015	32	INJ	715	6002	FALSE
K-015	33	INJ	716	6000	FALSE
K-015	34	INJ	715	6001	FALSE
K-015	35	INJ	716	6002	FALSE
K-015	36	INJ	715	6000	FALSE
K-015	37	INJ	716	6001	FALSE
K-015	38	INJ	715	6002	FALSE
K-015	39	INJ	716	6000	FALSE
K-015	40	INJ	715	6001	FALSE
K-015	41	INJ	716	6002	FALSE
K-015	42	INJ	715	6000	FALSE
K-015	43	INJ	716	6001	FALSE
K-015	44	INJ	715	6002	FALSE
K-015	45	INJ	716	6000	FALSE
K-015	46	INJ	715	6001	FALSE
K-015	47	INJ	716	6002	FALSE
K-015	48	INJ	715	6000	FALSE
K-015	49	INJ	716	6001	FALSE
K-015	50	INJ	715	6002	FALSE
K-015	51	INJ	716	6000	FALSE
K-015	52	INJ	715	6001	FALSE
K-015	53	INJ	716	6002	FALSE
K-015	54	INJ	715	6000	FALSE
K-015	55	INJ	716	6001	FALSE
K-015	56	INJ	715	6002	FALSE
K-015	57	INJ	716	6000	FALSE
K-015	58	INJ	715	6001	FALSE
K-015	59	INJ	716	6002	FALSE
K-015	60	INJ	715	6000	FALSE
K-015	61	INJ	716	6001	FALSE
K-015	62	INJ	715	6002	FALSE
K-015	63	INJ	716	6000	FALSE
K-015	64	INJ	715	6001	FALSE
K-015	65	INJ	716	6002	FALSE
K-015	66	INJ	715	6000	FALSE
K-015	67	INJ	716	6001	FALSE
K-015	68	INJ	715	6002	FALSE
K-015	69	INJ	716	6000	FALSE
K-016	0	INJ	715	6000	FALSE
K-016	1	INJ	716	6001	FALSE
K-016	2	INJ	715	6002	FALSE
K-016	3	INJ	716	6000	FALSE
K-016	4	INJ	715	6001	FALSE
K-016	5	INJ	716	6002	FALSE
K-016	6	INJ	715	6000	FALSE
K-016	7	INJ	716	6001	FALSE
K-016	8	INJ	715	6002	FALSE
K-016	9	INJ	716	6000	FALSE
K-016	10	INJ	715	6001	FALSE
K-016	11	INJ	716	6002	FALSE
K-016	12	INJ	715	6000	FALSE
K-016	13	INJ	716	6001	FALSE
K-016	14	INJ	715	6002	FALSE
K-016	15	INJ	716	6000	FALSE
K-016	16	INJ	715	6001	FALSE
K-016	17	INJ	716	6002	FALSE
K-016	18	INJ	715	6000	FALSE
K-016	19	INJ	716	6001	FALSE
K-016	20	INJ	715	6002	FALSE
K-016	21	INJ	716	6000	FALSE
K-016	22	INJ	715	6001	FALSE
K-016	23	INJ	716	6002	FALSE
K-016	24	INJ	715	6000	FALSE
K-016	25	INJ	716	6001	FALSE
K-016	26	INJ	715	6002	FALSE
K-016	27	INJ	716	6000	FALSE
K-016	28	INJ	715	6001	FALSE
K-016	29	INJ	716	6002	FALSE
K-016	30	INJ	715	6000	FALSE
K-016	31	INJ	716	6001	FALSE
K-016	32	INJ	715	6002	FALSE
K-016	33	INJ	716	6000	FALSE
K-016	34	INJ	715	6001	FALSE
K-016	35	INJ	716	6002	FALSE
K-016	36	INJ	715	6000	FALSE
K-016	37	INJ	716	6001	FALSE
K-016	38	INJ	715	6002	FALSE
K-016	39	INJ	716	6000	FALSE
K-016	40	INJ	715	6001	FALSE
K-016	41	INJ	716	6002	FALSE
K-016	42	INJ	715	6000	FALSE
K-016	43	INJ	716	6001	FALSE
K-016	44	INJ	715	6002	FALSE
K-016	45	INJ	716	6000	FALSE
K-016	46	INJ	715	6001	FALSE
K-016	47	INJ	716	6002	FALSE
K-016	48	INJ	715	6000	FALSE
K-016	49	INJ	716	6001	FALSE
K-016	50	INJ	715	6002	FALSE
K-016	51	INJ	716	6000	FALSE
K-016	52	INJ	715	6001	FALSE
K-016	53	INJ	716	6002	FALSE
K-016	54	INJ	715	6000	FALSE
K-016	55	INJ	716	6001	FALSE
K-016	56	INJ	715	6002	FALSE
K-016	57	INJ	716	6000	FALSE
K-016	58	INJ	715	6001	FALSE
K-016	59	INJ	716	6002	FALSE
K-016	60	INJ	715	6000	FALSE
K-016	61	INJ	716	6001	FALSE
K-016	62	INJ	715	6002	FALSE
K-016	63	INJ	716	6000	FALSE
K-016	64	INJ	715	6001	FALSE
K-016	65	INJ	716	6002	FALSE
K-016	66	INJ	715	6000	FALSE
K-016	67	INJ	716	6001	FALSE
K-016	68	INJ	715	6002	FALSE
K-016	69	INJ	716	6000	FALSE
K-017	0	INJ	715	6000	FALSE
K-017	1	INJ	716	6001	FALSE
K-017	2	INJ	715	6002	FALSE
K-017	3	INJ	716	6000	FALSE
K-017	4	INJ	715	6001	FALSE
K-017	5	INJ	716	6002	FALSE
K-017	6	INJ	715	6000	FALSE
K-017	7	INJ	716	6001	FALSE
K-017	8	INJ	715	6002	FALSE
K-017	9	INJ	716	6000	FALSE
K-017	10	INJ	715	6001	FALSE
K-017	11	INJ	716	6002	FALSE
K-017	12	INJ	715	6000	FALSE
K-017	13	INJ	716	6001	FALSE
K-017	14	INJ	715	6002	FALSE
K-017	15	INJ	716	6000	FALSE
K-017	16	INJ	715	6001	FALSE
K-017	17	INJ	716	6002	FALSE
K-017	18	INJ	715	6000	FALSE
K-017	19	INJ	716	6001	FALSE
K-017	20	INJ	715	6002	FALSE
K-017	21	INJ	716	6000	FALSE
K-017	22	INJ	715	6001	FALSE
K-017	23	INJ	716	6002	FALSE
K-017	24	INJ	715	6000	FALSE
K-017	25	INJ	716	6001	FALSE
K-017	26	INJ	715	6002	FALSE
K-017	27	INJ	716	6000	FALSE
K-017	28	INJ	715	6001	FALSE
K-017	29	INJ	716	6002	FALSE
K-017	30	INJ	715	6000	FALSE
K-017	31	INJ	716	6001	FALSE
K-017	32	INJ	715	6002	FALSE
K-017	33	INJ	716	6000	FALSE
K-017	34	INJ	715	6001	FALSE
K-017	35	INJ	716	6002	FALSE
K-017	36	INJ	715	6000	FALSE
K-017	37	INJ	716	6001	FALSE
K-017	38	INJ	715	6002	FALSE
K-017	39	INJ	716	6000	FALSE
K-017	40	INJ	715	6001	FALSE
K-017	41	INJ	716	6002	FALSE
K-017	42	INJ	715	6000	FALSE
K-017	43	INJ	716	6001	FALSE
K-017	44	INJ	715	6002	FALSE
K-017	45	INJ	716	6000	FALSE
K-017	46	INJ	715	6001	FALSE
K-017	47	INJ	716	6002	FALSE
K-017	48	INJ	715	6000	FALSE
K-017	49	INJ	716	6001	FALSE
K-017	50	INJ	715	6002	FALSE
K-017	51	INJ	716	6000	FALSE
K-017	52	INJ	715	6001	FALSE
K-017	53	INJ	716	6002	FALSE
K-017	54	INJ	715	6000	FALSE
K-017	55	INJ	716	6001	FALSE
K-017	56	INJ	715	6002	FALSE
K-017	57	INJ	716	6000	FALSE
K-017	58	INJ	715	6001	FALSE
K-017	59	INJ	716	6002	FALSE
K-017	60	INJ	715	6000	FALSE
K-017	61	INJ	716	6001	FALSE
K-017	62	INJ	715	6002	FALSE
K-017	63	INJ	716	6000	FALSE
K-017	64	INJ	715	6001	FALSE
K-017	65	INJ	716	6002	FALSE
K-017	66	INJ	715	6000	FALSE
K-017	67	INJ	716	6001	FALSE
K-017	68	INJ	715	6002	FALSE
K-017	69	INJ	716	6000	FALSE
K-018	0	INJ	715	6000	FALSE
K-018	1	INJ	716	6001	FALSE
K-018	2	INJ	715	6002	FALSE
K-018	3	INJ	716	6000	FALSE
K-018	4	INJ	715	6001	FALSE
K-018	5	INJ	716	6002	FALSE
K-018	6	INJ	715	6000	FALSE
K-018	7	INJ	716	6001	FALSE
K-018	8	INJ	715	6002	FALSE
K-018	9	INJ	716	6000	FALSE
K-018	10	INJ	715	6001	FALSE
K-018	11	INJ	716	6002	FALSE
K-018	12	INJ	715	6000	FALSE
K-018	13	INJ	716	6001	FALSE
K-018	14	INJ	715	6002	FALSE
K-018	15	INJ	716	6000	FALSE
K-018	16	INJ	715	6001	FALSE
K-018	17	INJ	716	6002	FALSE
K-018	18	INJ	715	6000	FALSE
K-018	19	INJ	716	6001	FALSE
K-018	20	INJ	715	6002	FALSE
K-018	21	INJ	716	6000	FALSE
K-018	22	INJ	715	6001	FALSE
K-018	23	INJ	716	6002	FALSE
K-018	24	INJ	715	6000	FALSE
K-018	25	INJ	716	6001	FALSE
K-018	26	INJ	715	6002	FALSE
K-018	27	INJ	716	6000	FALSE
K-018	28	INJ	715	6001	FALSE
K-018	29	INJ	716	6002	FALSE
K-018	30	INJ	715	6000	FALSE
K-018	31	INJ	716	6001	FALSE
K-018	32	INJ	715	6002	FALSE
K-018	33	INJ	716	6000	FALSE
K-018	34	INJ	715	6001	FALSE
K-018	35	INJ	716	6002	FALSE
K-018	36	INJ	715	6000	FALSE
K-018	37	INJ	716	6001	FALSE
K-018	38	INJ	715	6002	FALSE
K-018	39	INJ	716	6000	FALSE
K-018	40	INJ	715	6001	FALSE
K-018	41	INJ	716	6002	FALSE
K-018	42	INJ	715	6000	FALSE
K-018	43	INJ	716	6001	FALSE
K-018	44	INJ	715	6002	FALSE
K-018	45	INJ	716	6000	FALSE
K-018	46	INJ	715	6001	FALSE
K-018	47	INJ	716	6002	FALSE
K-018	48	INJ	715	6000	FALSE
K-018	49	INJ	716	6001	FALSE
K-018	50	INJ	715	6002	FALSE
K-018	51	INJ	716	6000	FALSE
K-018	52	INJ	715	6001	FALSE
K-018	53	INJ	716	6002	FALSE
K-018	54	INJ	715	6000	FALSE
K-018	55	INJ	716	6001	FALSE
K-018	56	INJ	715	6002	FALSE
K-018	57	INJ	716	6000	FALSE
K-018	58	INJ	715	6001	FALSE
K-018	59	INJ	716	6002	FALSE
K-018	60	INJ	715	6000	FALSE
K-018	61	INJ	716	6001	FALSE
K-018	62	INJ	715	6002	FALSE
K-018	63	INJ	716	6000	FALSE
K-018	64	INJ	715	6001	FALSE
K-018	65	INJ	716	6002	FALSE
K-018	66	INJ	715	6000	FALSE
K-018	67	INJ	716	6001	FALSE
K-018	68	INJ	715	6002	FALSE
K-018	69	INJ	716	6000	FALSE
K-019	0	INJ	715	6000	FALSE
K-019	1	INJ	716	6001	FALSE
K-019	2	INJ	715	6002	FALSE
K-019	3	INJ	716	6000	FALSE
K-019	4	INJ	715	6001	FALSE
K-019	5	INJ	716	6002	FALSE
K-019	6	INJ	715	6000	FALSE
K-019	7	INJ	716	6001	FALSE
K-019	8	INJ	715	6002	FALSE
K-019	9	INJ	716	6000	FALSE
K-019	10	INJ	715	6001	FALSE
K-019	11	INJ	716	6002	FALSE
K-019	12	INJ	715	6000	FALSE
K-019	13	INJ	716	6001	FALSE
K-019	14	INJ	715	6002	FALSE
K-019	15	INJ	716	6000	FALSE
K-019	16	INJ	715	6001	FALSE
K-019	17	INJ	716	6002	FALSE
K-019	18	INJ	715	6000	FALSE
K-019	19	INJ	716	6001	FALSE
K-019	20	INJ	715	6002	FALSE
K-019	21	INJ	716	6000	FALSE
K-019	22	INJ	715	6001	FALSE
K-019	23	INJ	716	6002	FALSE
K-019	24	INJ	715	6000	FALSE
K-019	25	INJ	716	6001	FALSE
K-019	26	INJ	715	6002	FALSE
K-019	27	INJ	716	6000	FALSE
K-019	28	INJ	715	6001	FALSE
K-019	29	INJ	716	6002	FALSE
K-019	30	INJ	715	6000	FALSE
K-019	31	INJ	716	6001	FALSE
K-019	32	INJ	715	6002	FALSE
K-019	33	INJ	716	6000	FALSE
K-019	34	INJ	715	6001	FALSE
K-019	35	INJ	716	6002	FALSE
K-019	36	INJ	715	6000	FALSE
K-019	37	INJ	716	6001	FALSE
K-019	38	INJ	715	6002	FALSE
K-019	39	INJ	716	6000	FALSE
K-019	40	INJ	715	6001	FALSE
K-019	41	INJ	716	6002	FALSE
K-019	42	INJ	715	6000	FALSE
K-019	43	INJ	716	6001	FALSE
K-019	44	INJ	715	6002	FALSE
K-019	45	INJ	716	6000	FALSE
K-019	46	INJ	715	6001	FALSE
K-019	47	INJ	716	6002	FALSE
K-019	48	INJ	715	6000	FALSE
K-019	49	INJ	716	6001	FALSE
K-019	50	INJ	715	6002	FALSE
K-019	51	INJ	716	6000	FALSE
K-019	52	INJ	715	6001	FALSE
K-019	53	INJ	716	6002	FALSE
K-019	54	INJ	715	6000	FALSE
K-019	55	INJ	716	6001	FALSE
K-019	56	INJ	715	6002	FALSE
K-019	57	INJ	716	6000	FALSE
K-019	58	INJ	715	6001	FALSE
K-019	59	INJ	716	6002	FALSE
K-019	60	INJ	715	6000	FALSE
K-019	61	INJ	716	6001	FALSE
K-019	62	INJ	715	6002	FALSE
K-019	63	INJ	716	6000	FALSE
K-019	64	INJ	715	6001	FALSE
K-019	65	INJ	716	6002	FALSE
K-019	66	INJ	715	6000	FALSE
K-019	67	INJ	716	6001	FALSE
K-019	68	INJ	715	6002	FALSE
K-019	69	INJ	716	6000	FALSE
K-020	0	INJ	715	6000	FALSE
K-020	1	INJ	716	6001	FALSE
K-020	2	INJ	715	6002	FALSE
K-020	3	INJ	716	6000	FALSE
K-020	4	INJ	715	6001	FALSE
K-020	5	INJ	716	6002	FALSE
K-020	6	INJ	715	6000	FALSE
K-020	7	INJ	716	6001	FALSE
K-020	8	INJ	715	6002	FALSE
K-020	9	INJ	716	6000	FALSE
K-020	10	INJ	715	6001	FALSE
K-020	11	INJ	716	6002	FALSE
K-020	12	INJ	715	6000	FALSE
K-020	13	INJ	716	6001	FALSE
K-020	14	INJ	715	6002	FALSE
K-020	15	INJ	716	6000	FALSE
K-020	16	INJ	715	6001	FALSE
K-020	17	INJ	716	6002	FALSE
K-020	18	INJ	715	6000	FALSE
K-020	19	INJ	716	6001	FALSE
K-020	20	INJ	715	6002	FALSE
K-020	21	INJ	716	6000	FALSE
K-020	22	INJ	715	6001	FALSE
K-020	23	INJ	716	6002	FALSE
K-020	24	INJ	715	6000	FALSE
K-020	25	INJ	716	6001	FALSE
K-020	26	INJ	715	6002	FALSE
K-020	27	INJ	716	6000	FALSE
K-020	28	INJ	715	6001	FALSE
K-020	29	INJ	716	6002	FALSE
K-020	30	INJ	715	6000	FALSE
K-020	31	INJ	716	6001	FALSE
K-020	32	INJ	715	6002	FALSE
K-020	33	INJ	716	6000	FALSE
K-020	34	INJ	715	6001	FALSE
K-020	35	INJ	716	6002	FALSE
K-020	36	INJ	715	6000	FALSE
K-020	37	INJ	716	6001	FALSE
K-020	38	INJ	715	6002	FALSE
K-020	39	INJ	716	6000	FALSE
K-020	40	INJ	715	6001	FALSE
K-020	41	INJ	716	6002	FALSE
K-020	42	INJ	715	6000	FALSE
K-020	43	INJ	716	6001	FALSE
K-020	44	INJ	715	6002	FALSE
K-020	45	INJ	716	6000	FALSE
K-020	46	INJ	715	6001	FALSE
K-020	47	INJ	716	6002	FALSE
K-020	48	INJ	715	6000	FALSE
K-020	49	INJ	716	6001	FALSE
K-020	50	INJ	715	6002	FALSE
K-020	51	INJ	716	6000	FALSE
K-020	52	INJ	715	6001	FALSE
K-020	53	INJ	716	6002	FALSE
K-020	54	INJ	715	6000	FALSE
K-020	55	INJ	716	6001	FALSE
K-020	56	INJ	715	6002	FALSE
K-020	57	INJ	716	6000	FALSE
K-020	58	INJ	715	6001	FALSE
K-020	59	INJ	716	6002	FALSE
K-020	60	INJ	715	6000	FALSE
K-020	61	INJ	716	6001	FALSE
K-020	62	INJ	715	6002	FALSE
K-020	63	INJ	716	6000	FALSE
K-020	64	INJ	715	6001	FALSE
K-020	65	INJ	716	6002	FALSE
K-020	66	INJ	715	6000	FALSE
